id,key,value,type
1420790833,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790833,KSJ2:AdminArea,東京都練馬区,regular
1420790833,KSJ2:PubFacAdmin,都道府県,regular
1420790841,name,石神井保育園,regular
1420790841,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790841,source,KSJ2,regular
1420790841,amenity,kindergarten,regular
1420790841,en,Shakujii Nursery,name
1420790841,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790841,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790843,name,石神井児童館,regular
1420790843,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790843,source,KSJ2,regular
1420790843,amenity,community_centre,regular
1420790843,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790843,KSJ2:ADS,石神井町7-28-21,regular
1420790843,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790843,KSJ2:AdminArea,東京都練馬区,regular
1420790843,KSJ2:PubFacAdmin,市区町村,regular
1420790850,name,石神井公園駅前郵便局,regular
1420790850,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790850,source,KSJ2,regular
1420790850,amenity,post_office,regular
1420790850,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790850,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790853,name,石神井南幼稚園,regular
1420790853,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790853,source,KSJ2,regular
1420790853,amenity,kindergarten,regular
1420790853,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790853,KSJ2:ADS,下石神井4-21-23,regular
1420790853,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790853,KSJ2:AdminArea,東京都練馬区,regular
1420790853,KSJ2:PubFacAdmin,民間,regular
1420790859,name,石神井台保育園,regular
1420790859,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790859,source,KSJ2,regular
1420790859,amenity,kindergarten,regular
1420790859,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790859,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790863,name,石神井台六郵便局,regular
1420790863,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790863,source,KSJ2,regular
1420790863,amenity,post_office,regular
1420790863,en,Post Office,name
1420790863,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790863,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790880,name,石神井四郵便局,regular
1420790880,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790880,source,KSJ2,regular
1420790880,amenity,post_office,regular
1420790880,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790880,KSJ2:ADS,石神井町4-28-13,regular
1420790880,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790880,KSJ2:AdminArea,東京都練馬区,regular
1420790880,KSJ2:PubFacAdmin,その他,regular
1420790896,name,石神井消防署,regular
1420790896,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790896,source,KSJ2; (URL),regular
1420790896,amenity,fire_station,regular
1420790896,en,Shakujii Fire Station,name
1420790896,ja,石神井消防署,name
1420790896,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790896,website,http://www.tfd.metro.tokyo.jp/hp-syakujii/index.html,regular
1420790896,KSJ2:ADS,下石神井町5-16-8,regular
1420790896,full,東京都練馬区下石神井町5-16-8,addr
1420790896,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790896,KSJ2:AdminArea,東京都練馬区,regular
1420790896,KSJ2:PubFacAdmin,市区町村,regular
1420790912,name,石神井消防署石神井公園出張所,regular
1420790912,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790912,source,KSJ2,regular
1420790912,amenity,fire_station,regular
1420790912,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790912,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790916,name,石神井消防署関町出張所,regular
1420790916,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790916,source,KSJ2,regular
1420790916,amenity,fire_station,regular
1420790916,ja,石神井消防署関町出張所,name
1420790916,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790930,name,石神井町つつじ保育園,regular
1420790930,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790930,source,KSJ2,regular
1420790930,amenity,kindergarten,regular
1420790930,en,Shakujiicho Tsutsuji Nursery,name
1420790930,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790930,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790943,name,石神井警察署上石神井駅前交番,regular
1420790943,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790943,source,KSJ2,regular
1420790943,amenity,police,regular
1420790943,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790943,KSJ2:ADS,上石神井4-1-16,regular
1420790943,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790943,KSJ2:AdminArea,東京都練馬区,regular
1420790943,KSJ2:PubFacAdmin,都道府県,regular
1420790944,name,石神井警察署下石神井交番,regular
1420790944,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790944,source,KSJ2,regular
1420790944,amenity,police,regular
1420790944,en,Koban,name
1420790944,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790944,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790945,name,石神井警察署北大泉交番,regular
1420790945,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1420790945,source,KSJ2,regular
1420790945,amenity,police,regular
1420790945,en,Koban,name
1420790945,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1420790945,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1420790946,name,石神井警察署南大泉交番,regular
1420790946,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
